Movie_Title,Domestic,International,Budget,Distributor,MPAA-Rating,Runtime,Genres,Release_Year
Talladega Nights: The Ballad of Ricky Bobby,148213377,15148718,72500000.0,Sony Pictures Entertainment (SPE),PG-13,108,Sport,2006
Spider-Man 3,336530303,558453070,258000000.0,Sony Pictures Entertainment (SPE),PG-13,139,Action,2007
Spider-Man 3,336530303,558453070,258000000.0,Sony Pictures Entertainment (SPE),PG-13,139,Adventure,2007
Spider-Man 3,336530303,558453070,258000000.0,Sony Pictures Entertainment (SPE),PG-13,139,Sci-Fi,2007
Shrek the Third,322719944,490647436,160000000.0,DreamWorks,PG,93,Adventure,2007
Shrek the Third,322719944,490647436,160000000.0,DreamWorks,PG,93,Animation,2007
Shrek the Third,322719944,490647436,160000000.0,DreamWorks,PG,93,Comedy,2007
Shrek the Third,322719944,490647436,160000000.0,DreamWorks,PG,93,Family,2007
Shrek the Third,322719944,490647436,160000000.0,DreamWorks,PG,93,Fantasy,2007
Transformers,319246193,390463587,150000000.0,DreamWorks,PG-13,144,Action,2007
Transformers,319246193,390463587,150000000.0,DreamWorks,PG-13,144,Adventure,2007
Transformers,319246193,390463587,150000000.0,DreamWorks,PG-13,144,Sci-Fi,2007
Pirates of the Caribbean: At World's End,309420425,651576067,300000000.0,Walt Disney Studios Motion Pictures,PG-13,169,Action,2007
Pirates of the Caribbean: At World's End,309420425,651576067,300000000.0,Walt Disney Studios Motion Pictures,PG-13,169,Adventure,2007
Pirates of the Caribbean: At World's End,309420425,651576067,300000000.0,Walt Disney Studios Motion Pictures,PG-13,169,Fantasy,2007
Harry Potter and the Order of the Phoenix,292004738,649672105,150000000.0,Warner Bros.,PG-13,138,Action,2007
Harry Potter and the Order of the Phoenix,292004738,649672105,150000000.0,Warner Bros.,PG-13,138,Adventure,2007
Harry Potter and the Order of the Phoenix,292004738,649672105,150000000.0,Warner Bros.,PG-13,138,Family,2007
Harry Potter and the Order of the Phoenix,292004738,649672105,150000000.0,Warner Bros.,PG-13,138,Fantasy,2007
Harry Potter and the Order of the Phoenix,292004738,649672105,150000000.0,Warner Bros.,PG-13,138,Mystery,2007
The Bourne Ultimatum,227471070,216628965,110000000.0,Universal Pictures,PG-13,115,Action,2007
The Bourne Ultimatum,227471070,216628965,110000000.0,Universal Pictures,PG-13,115,Mystery,2007
The Bourne Ultimatum,227471070,216628965,110000000.0,Universal Pictures,PG-13,115,Thriller,2007
300,210614939,245453242,65000000.0,Warner Bros.,R,117,Action,2007
300,210614939,245453242,65000000.0,Warner Bros.,R,117,Drama,2007
Ratatouille,206445654,417280431,150000000.0,Walt Disney Studios Motion Pictures,G,111,Adventure,2007
Ratatouille,206445654,417280431,150000000.0,Walt Disney Studios Motion Pictures,G,111,Animation,2007
Ratatouille,206445654,417280431,150000000.0,Walt Disney Studios Motion Pictures,G,111,Comedy,2007
Ratatouille,206445654,417280431,150000000.0,Walt Disney Studios Motion Pictures,G,111,Family,2007
Ratatouille,206445654,417280431,150000000.0,Walt Disney Studios Motion Pictures,G,111,Fantasy,2007
I Am Legend,256393010,329017042,150000000.0,Warner Bros.,PG-13,101,Action,2007
I Am Legend,256393010,329017042,150000000.0,Warner Bros.,PG-13,101,Adventure,2007
I Am Legend,256393010,329017042,150000000.0,Warner Bros.,PG-13,101,Drama,2007
I Am Legend,256393010,329017042,150000000.0,Warner Bros.,PG-13,101,Sci-Fi,2007
I Am Legend,256393010,329017042,150000000.0,Warner Bros.,PG-13,101,Thriller,2007
The Simpsons Movie,183135014,353279256,75000000.0,Twentieth Century Fox,PG-13,87,Adventure,2007
The Simpsons Movie,183135014,353279256,75000000.0,Twentieth Century Fox,PG-13,87,Animation,2007
The Simpsons Movie,183135014,353279256,75000000.0,Twentieth Century Fox,PG-13,87,Comedy,2007
The Dark Knight,533345358,469700000,185000000.0,Warner Bros.,PG-13,152,Action,2008
The Dark Knight,533345358,469700000,185000000.0,Warner Bros.,PG-13,152,Crime,2008
The Dark Knight,533345358,469700000,185000000.0,Warner Bros.,PG-13,152,Drama,2008
The Dark Knight,533345358,469700000,185000000.0,Warner Bros.,PG-13,152,Thriller,2008
Iron Man,318604126,266762121,140000000.0,Paramount Pictures,PG-13,126,Action,2008
Iron Man,318604126,266762121,140000000.0,Paramount Pictures,PG-13,126,Adventure,2008
Iron Man,318604126,266762121,140000000.0,Paramount Pictures,PG-13,126,Sci-Fi,2008
Indiana Jones and the Kingdom of the Crystal Skull,317101119,473552823,185000000.0,Paramount Pictures,PG-13,122,Action,2008
Indiana Jones and the Kingdom of the Crystal Skull,317101119,473552823,185000000.0,Paramount Pictures,PG-13,122,Adventure,2008
Hancock,227946274,401497154,150000000.0,Sony Pictures Entertainment (SPE),PG-13,92,Action,2008
Hancock,227946274,401497154,150000000.0,Sony Pictures Entertainment (SPE),PG-13,92,Drama,2008
Hancock,227946274,401497154,150000000.0,Sony Pictures Entertainment (SPE),PG-13,92,Fantasy,2008
WALL·E,223808164,297503696,180000000.0,Walt Disney Studios Motion Pictures,Not Rated,98,Adventure,2008
WALL·E,223808164,297503696,180000000.0,Walt Disney Studios Motion Pictures,Not Rated,98,Animation,2008
WALL·E,223808164,297503696,180000000.0,Walt Disney Studios Motion Pictures,Not Rated,98,Family,2008
WALL·E,223808164,297503696,180000000.0,Walt Disney Studios Motion Pictures,Not Rated,98,Romance,2008
WALL·E,223808164,297503696,180000000.0,Walt Disney Studios Motion Pictures,Not Rated,98,Sci-Fi,2008
Kung Fu Panda,215434591,416309969,130000000.0,DreamWorks,PG,92,Action,2008
Kung Fu Panda,215434591,416309969,130000000.0,DreamWorks,PG,92,Adventure,2008
Kung Fu Panda,215434591,416309969,130000000.0,DreamWorks,PG,92,Animation,2008
Kung Fu Panda,215434591,416309969,130000000.0,DreamWorks,PG,92,Comedy,2008
Kung Fu Panda,215434591,416309969,130000000.0,DreamWorks,PG,92,Family,2008
Madagascar: Escape 2 Africa,180010950,423889404,150000000.0,DreamWorks,PG,89,Adventure,2008
Madagascar: Escape 2 Africa,180010950,423889404,150000000.0,DreamWorks,PG,89,Animation,2008
Madagascar: Escape 2 Africa,180010950,423889404,150000000.0,DreamWorks,PG,89,Comedy,2008
Madagascar: Escape 2 Africa,180010950,423889404,150000000.0,DreamWorks,PG,89,Family,2008
Twilight,192769854,214417861,37000000.0,Summit Entertainment,PG-13,122,Drama,2008
Twilight,192769854,214417861,37000000.0,Summit Entertainment,PG-13,122,Fantasy,2008
Twilight,192769854,214417861,37000000.0,Summit Entertainment,PG-13,122,Romance,2008
Quantum of Solace,168368427,421212055,200000000.0,Sony Pictures Entertainment (SPE),PG-13,106,Action,2008
Quantum of Solace,168368427,421212055,200000000.0,Sony Pictures Entertainment (SPE),PG-13,106,Adventure,2008
Quantum of Solace,168368427,421212055,200000000.0,Sony Pictures Entertainment (SPE),PG-13,106,Thriller,2008
Horton Hears a Who!,154529439,144043360,85000000.0,Twentieth Century Fox,Not Rated,86,Adventure,2008
Horton Hears a Who!,154529439,144043360,85000000.0,Twentieth Century Fox,Not Rated,86,Animation,2008
Horton Hears a Who!,154529439,144043360,85000000.0,Twentieth Century Fox,Not Rated,86,Comedy,2008
Horton Hears a Who!,154529439,144043360,85000000.0,Twentieth Century Fox,Not Rated,86,Family,2008
Horton Hears a Who!,154529439,144043360,85000000.0,Twentieth Century Fox,Not Rated,86,Fantasy,2008
Transformers: Revenge of the Fallen,402111870,434191823,200000000.0,DreamWorks,PG-13,149,Action,2009
Transformers: Revenge of the Fallen,402111870,434191823,200000000.0,DreamWorks,PG-13,149,Adventure,2009
Transformers: Revenge of the Fallen,402111870,434191823,200000000.0,DreamWorks,PG-13,149,Sci-Fi,2009
Harry Potter and the Half-Blood Prince,301959197,632000000,250000000.0,Warner Bros.,PG,153,Action,2009
Harry Potter and the Half-Blood Prince,301959197,632000000,250000000.0,Warner Bros.,PG,153,Adventure,2009
Harry Potter and the Half-Blood Prince,301959197,632000000,250000000.0,Warner Bros.,PG,153,Family,2009
Harry Potter and the Half-Blood Prince,301959197,632000000,250000000.0,Warner Bros.,PG,153,Fantasy,2009
Harry Potter and the Half-Blood Prince,301959197,632000000,250000000.0,Warner Bros.,PG,153,Mystery,2009
Up,293004164,442094918,175000000.0,Walt Disney Studios Motion Pictures,PG,96,Adventure,2009
Up,293004164,442094918,175000000.0,Walt Disney Studios Motion Pictures,PG,96,Animation,2009
Up,293004164,442094918,175000000.0,Walt Disney Studios Motion Pictures,PG,96,Comedy,2009
Up,293004164,442094918,175000000.0,Walt Disney Studios Motion Pictures,PG,96,Family,2009
The Twilight Saga: New Moon,296623634,413203828,50000000.0,Summit Entertainment,PG-13,130,Adventure,2009
The Twilight Saga: New Moon,296623634,413203828,50000000.0,Summit Entertainment,PG-13,130,Drama,2009
The Twilight Saga: New Moon,296623634,413203828,50000000.0,Summit Entertainment,PG-13,130,Fantasy,2009
The Twilight Saga: New Moon,296623634,413203828,50000000.0,Summit Entertainment,PG-13,130,Romance,2009
Avatar,749766139,1993811448,237000000.0,Twentieth Century Fox,PG-13,162,Action,2009
Avatar,749766139,1993811448,237000000.0,Twentieth Century Fox,PG-13,162,Adventure,2009
Avatar,749766139,1993811448,237000000.0,Twentieth Century Fox,PG-13,162,Fantasy,2009
Avatar,749766139,1993811448,237000000.0,Twentieth Century Fox,PG-13,162,Sci-Fi,2009
The Hangover,277322503,191490290,35000000.0,Warner Bros.,R,100,Comedy,2009
Star Trek,257730019,127950427,150000000.0,Paramount Pictures,PG-13,127,Action,2009
Star Trek,257730019,127950427,150000000.0,Paramount Pictures,PG-13,127,Adventure,2009
Star Trek,257730019,127950427,150000000.0,Paramount Pictures,PG-13,127,Sci-Fi,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Action,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Adventure,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Animation,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Comedy,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Family,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Sci-Fi,2009
Monsters vs. Aliens,198351526,183158344,175000000.0,DreamWorks,PG,94,Thriller,2009
Ice Age: Dawn of the Dinosaurs,196573705,690113112,90000000.0,Twentieth Century Fox,PG,94,Adventure,2009
Ice Age: Dawn of the Dinosaurs,196573705,690113112,90000000.0,Twentieth Century Fox,PG,94,Animation,2009
Ice Age: Dawn of the Dinosaurs,196573705,690113112,90000000.0,Twentieth Century Fox,PG,94,Comedy,2009
Ice Age: Dawn of the Dinosaurs,196573705,690113112,90000000.0,Twentieth Century Fox,PG,94,Family,2009
Ice Age: Dawn of the Dinosaurs,196573705,690113112,90000000.0,Twentieth Century Fox,PG,94,Fantasy,2009
The Blind Side,255959475,53248834,29000000.0,Warner Bros.,PG-13,129,Biography,2009
The Blind Side,255959475,53248834,29000000.0,Warner Bros.,PG-13,129,Drama,2009
The Blind Side,255959475,53248834,29000000.0,Warner Bros.,PG-13,129,Sport,2009
Toy Story 3,415004880,651964823,200000000.0,Walt Disney Studios Motion Pictures,Not Rated,103,Adventure,2010
Toy Story 3,415004880,651964823,200000000.0,Walt Disney Studios Motion Pictures,Not Rated,103,Animation,2010
Toy Story 3,415004880,651964823,200000000.0,Walt Disney Studios Motion Pictures,Not Rated,103,Comedy,2010
Toy Story 3,415004880,651964823,200000000.0,Walt Disney Studios Motion Pictures,Not Rated,103,Family,2010
Toy Story 3,415004880,651964823,200000000.0,Walt Disney Studios Motion Pictures,Not Rated,103,Fantasy,2010
Alice in Wonderland,334191110,691276000,200000000.0,Walt Disney Studios Motion Pictures,PG,108,Adventure,2010
Alice in Wonderland,334191110,691276000,200000000.0,Walt Disney Studios Motion Pictures,PG,108,Family,2010
Alice in Wonderland,334191110,691276000,200000000.0,Walt Disney Studios Motion Pictures,PG,108,Fantasy,2010
Iron Man 2,312433331,311500000,200000000.0,Paramount Pictures,PG-13,124,Action,2010
Iron Man 2,312433331,311500000,200000000.0,Paramount Pictures,PG-13,124,Adventure,2010
Iron Man 2,312433331,311500000,200000000.0,Paramount Pictures,PG-13,124,Sci-Fi,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Action,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Adventure,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Drama,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Fantasy,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Romance,2010
The Twilight Saga: Eclipse,300531751,397959596,68000000.0,Summit Entertainment,PG-13,124,Thriller,2010
Inception,292576195,533560993,160000000.0,Warner Bros.,PG-13,148,Action,2010
Inception,292576195,533560993,160000000.0,Warner Bros.,PG-13,148,Adventure,2010
Inception,292576195,533560993,160000000.0,Warner Bros.,PG-13,148,Sci-Fi,2010
Inception,292576195,533560993,160000000.0,Warner Bros.,PG-13,148,Thriller,2010
Harry Potter and the Deathly Hallows: Part 1,295983305,680553613,36000000.0,Warner Bros.,PG-13,146,Adventure,2010
Harry Potter and the Deathly Hallows: Part 1,295983305,680553613,36000000.0,Warner Bros.,PG-13,146,Family,2010
Harry Potter and the Deathly Hallows: Part 1,295983305,680553613,36000000.0,Warner Bros.,PG-13,146,Fantasy,2010
Harry Potter and the Deathly Hallows: Part 1,295983305,680553613,36000000.0,Warner Bros.,PG-13,146,Mystery,2010
Despicable Me,251513985,291600000,69000000.0,Universal Pictures,PG,95,Animation,2010
Despicable Me,251513985,291600000,69000000.0,Universal Pictures,PG,95,Comedy,2010
Despicable Me,251513985,291600000,69000000.0,Universal Pictures,PG,95,Crime,2010
Despicable Me,251513985,291600000,69000000.0,Universal Pictures,PG,95,Family,2010
Despicable Me,251513985,291600000,69000000.0,Universal Pictures,PG,95,Fantasy,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Adventure,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Animation,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Comedy,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Family,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Fantasy,2010
Shrek Forever After,238736787,513864080,165000000.0,DreamWorks,PG,93,Romance,2010
How to Train Your Dragon,217581231,277297528,165000000.0,DreamWorks,PG,98,Action,2010
How to Train Your Dragon,217581231,277297528,165000000.0,DreamWorks,PG,98,Adventure,2010
How to Train Your Dragon,217581231,277297528,165000000.0,DreamWorks,PG,98,Animation,2010
How to Train Your Dragon,217581231,277297528,165000000.0,DreamWorks,PG,98,Family,2010
How to Train Your Dragon,217581231,277297528,165000000.0,DreamWorks,PG,98,Fantasy,2010
Harry Potter and the Deathly Hallows: Part 2,381011219,960500000,36000000.0,Warner Bros.,PG-13,130,Adventure,2011
Harry Potter and the Deathly Hallows: Part 2,381011219,960500000,36000000.0,Warner Bros.,PG-13,130,Drama,2011
Harry Potter and the Deathly Hallows: Part 2,381011219,960500000,36000000.0,Warner Bros.,PG-13,130,Fantasy,2011
Harry Potter and the Deathly Hallows: Part 2,381011219,960500000,36000000.0,Warner Bros.,PG-13,130,Mystery,2011
Transformers: Dark of the Moon,352390543,771403536,195000000.0,DreamWorks,PG-13,154,Action,2011
Transformers: Dark of the Moon,352390543,771403536,195000000.0,DreamWorks,PG-13,154,Adventure,2011
Transformers: Dark of the Moon,352390543,771403536,195000000.0,DreamWorks,PG-13,154,Sci-Fi,2011
The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,110000000.0,Summit Entertainment,PG-13,117,Adventure,2011
The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,110000000.0,Summit Entertainment,PG-13,117,Drama,2011
The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,110000000.0,Summit Entertainment,PG-13,117,Fantasy,2011
The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,110000000.0,Summit Entertainment,PG-13,117,Romance,2011
The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,110000000.0,Summit Entertainment,PG-13,117,Thriller,2011
The Hangover Part II,254464305,332300000,80000000.0,Warner Bros.,R,102,Comedy,2011
Pirates of the Caribbean: On Stranger Tides,241071802,804642000,250000000.0,Walt Disney Studios Motion Pictures,PG-13,137,Action,2011
Pirates of the Caribbean: On Stranger Tides,241071802,804642000,250000000.0,Walt Disney Studios Motion Pictures,PG-13,137,Adventure,2011
Pirates of the Caribbean: On Stranger Tides,241071802,804642000,250000000.0,Walt Disney Studios Motion Pictures,PG-13,137,Fantasy,2011
Fast Five,209837675,416300000,125000000.0,Universal Pictures,PG-13,130,Action,2011
Fast Five,209837675,416300000,125000000.0,Universal Pictures,PG-13,130,Adventure,2011
Fast Five,209837675,416300000,125000000.0,Universal Pictures,PG-13,130,Crime,2011
Fast Five,209837675,416300000,125000000.0,Universal Pictures,PG-13,130,Thriller,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Adventure,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Animation,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Comedy,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Family,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Sci-Fi,2011
Cars 2,191452396,368400000,200000000.0,Walt Disney Studios Motion Pictures,G,106,Sport,2011
Thor,181030624,268295994,150000000.0,Paramount Pictures,PG-13,115,Action,2011
Thor,181030624,268295994,150000000.0,Paramount Pictures,PG-13,115,Adventure,2011
Thor,181030624,268295994,150000000.0,Paramount Pictures,PG-13,115,Fantasy,2011
Rise of the Planet of the Apes,176760185,305040688,93000000.0,Twentieth Century Fox,PG-13,105,Action,2011
Rise of the Planet of the Apes,176760185,305040688,93000000.0,Twentieth Century Fox,PG-13,105,Drama,2011
Rise of the Planet of the Apes,176760185,305040688,93000000.0,Twentieth Century Fox,PG-13,105,Sci-Fi,2011
Rise of the Planet of the Apes,176760185,305040688,93000000.0,Twentieth Century Fox,PG-13,105,Thriller,2011
